Dataset,Classifier,Outlier detection,Removed,Configuration,Accuracy
abalone,weka.classifiers.lazy.IBk,COR,3.0,0a4d0d9e9f004b4db2401602a0972c58,0.62221786092886
abalone,weka.classifiers.lazy.IBk,COR,3.0,20cad55a54fd9a7cee2903310ca057f1,0.62221786092886
abalone,weka.classifiers.lazy.IBk,COR,3.0,2d3de466a5bf1d49f606623180b6f95a,0.62221786092886
abalone,weka.classifiers.lazy.IBk,COR,3.0,5c5c9708e54dfc9995ad4ab4f3e713bd,0.62221786092886
abalone,weka.classifiers.lazy.IBk,COR,3.0,5e5802785b6d1776536fc439f552254d,0.6235528942115769
abalone,weka.classifiers.lazy.IBk,COR,3.0,833cdc64c9ec951bd0ed84d7241adc8e,0.62221786092886
abalone,weka.classifiers.lazy.IBk,COR,3.0,da6f0739b3dcbdb98aab89055c050daa,0.62221786092886
abalone,weka.classifiers.lazy.IBk,COR,4.0,0a4d0d9e9f004b4db2401602a0972c58,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,4.0,20cad55a54fd9a7cee2903310ca057f1,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,4.0,2d3de466a5bf1d49f606623180b6f95a,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,4.0,5c5c9708e54dfc9995ad4ab4f3e713bd,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,4.0,5e5802785b6d1776536fc439f552254d,0.6255489021956088
abalone,weka.classifiers.lazy.IBk,COR,4.0,833cdc64c9ec951bd0ed84d7241adc8e,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,4.0,da6f0739b3dcbdb98aab89055c050daa,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,5.0,0a4d0d9e9f004b4db2401602a0972c58,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,5.0,20cad55a54fd9a7cee2903310ca057f1,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,5.0,2d3de466a5bf1d49f606623180b6f95a,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,5.0,5c5c9708e54dfc9995ad4ab4f3e713bd,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,5.0,5e5802785b6d1776536fc439f552254d,0.6255489021956088
abalone,weka.classifiers.lazy.IBk,COR,5.0,833cdc64c9ec951bd0ed84d7241adc8e,0.6248508724178437
abalone,weka.classifiers.lazy.IBk,COR,5.0,da6f0739b3dcbdb98aab89055c050daa,0.6248508724178437
abalone,weka.classifiers.lazy.KStar,,0.0,8b97f2e3728ef86b0a3e1935338ee874,0.6341835945334212
abalone,weka.classifiers.lazy.KStar,COR,1.0,042674fb876f7328de42420c8da4cff1,0.6351422513824027
abalone,weka.classifiers.lazy.KStar,COR,1.0,05f37c9764d724a4e94047734947684b,0.6351422513824027
abalone,weka.classifiers.lazy.KStar,COR,1.0,0e0c89053b2aa684b6e194462e84948f,0.6351422513824027
abalone,weka.classifiers.lazy.KStar,COR,1.0,4d0bce8b1ed89fff6467052acc219ab7,0.6315369261477045
abalone,weka.classifiers.lazy.KStar,COR,1.0,539d1652051e4ad7c4746611b14bd021,0.6351422513824027
abalone,weka.classifiers.lazy.KStar,COR,1.0,93241b0fdc2bab8cb99e46f9006f0066,0.6351422513824027
abalone,weka.classifiers.lazy.KStar,COR,1.0,edb27c2acfd93670e3cdad4d774e0761,0.6351422513824027
abalone,weka.classifiers.lazy.KStar,COR,2.0,042674fb876f7328de42420c8da4cff1,0.6353817723404865
abalone,weka.classifiers.lazy.KStar,COR,2.0,05f37c9764d724a4e94047734947684b,0.6353817723404865
abalone,weka.classifiers.lazy.KStar,COR,2.0,0e0c89053b2aa684b6e194462e84948f,0.6353817723404865
abalone,weka.classifiers.lazy.KStar,COR,2.0,4d0bce8b1ed89fff6467052acc219ab7,0.631936127744511
abalone,weka.classifiers.lazy.KStar,COR,2.0,539d1652051e4ad7c4746611b14bd021,0.6353817723404865
abalone,weka.classifiers.lazy.KStar,COR,2.0,93241b0fdc2bab8cb99e46f9006f0066,0.6353817723404865
abalone,weka.classifiers.lazy.KStar,COR,2.0,edb27c2acfd93670e3cdad4d774e0761,0.6353817723404865
abalone,weka.classifiers.lazy.KStar,COR,3.0,042674fb876f7328de42420c8da4cff1,0.6365793771309056
abalone,weka.classifiers.lazy.KStar,COR,3.0,05f37c9764d724a4e94047734947684b,0.6365793771309056
abalone,weka.classifiers.lazy.KStar,COR,3.0,0e0c89053b2aa684b6e194462e84948f,0.6365793771309056
abalone,weka.classifiers.lazy.KStar,COR,3.0,4d0bce8b1ed89fff6467052acc219ab7,0.6339321357285429
abalone,weka.classifiers.lazy.KStar,COR,3.0,539d1652051e4ad7c4746611b14bd021,0.6365793771309056
abalone,weka.classifiers.lazy.KStar,COR,3.0,93241b0fdc2bab8cb99e46f9006f0066,0.6365793771309056
abalone,weka.classifiers.lazy.KStar,COR,3.0,edb27c2acfd93670e3cdad4d774e0761,0.6365793771309056
abalone,weka.classifiers.lazy.KStar,COR,4.0,042674fb876f7328de42420c8da4cff1,0.6368191845973126
abalone,weka.classifiers.lazy.KStar,COR,4.0,05f37c9764d724a4e94047734947684b,0.6368191845973126
abalone,weka.classifiers.lazy.KStar,COR,4.0,0e0c89053b2aa684b6e194462e84948f,0.6368191845973126
abalone,weka.classifiers.lazy.KStar,COR,4.0,4d0bce8b1ed89fff6467052acc219ab7,0.6347305389221557
abalone,weka.classifiers.lazy.KStar,COR,4.0,539d1652051e4ad7c4746611b14bd021,0.6368191845973126
abalone,weka.classifiers.lazy.KStar,COR,4.0,93241b0fdc2bab8cb99e46f9006f0066,0.6368191845973126
abalone,weka.classifiers.lazy.KStar,COR,4.0,edb27c2acfd93670e3cdad4d774e0761,0.6368191845973126
abalone,weka.classifiers.lazy.KStar,COR,5.0,042674fb876f7328de42420c8da4cff1,0.6370584190470734
abalone,weka.classifiers.lazy.KStar,COR,5.0,05f37c9764d724a4e94047734947684b,0.6370584190470734
abalone,weka.classifiers.lazy.KStar,COR,5.0,0e0c89053b2aa684b6e194462e84948f,0.6370584190470734
abalone,weka.classifiers.lazy.KStar,COR,5.0,4d0bce8b1ed89fff6467052acc219ab7,0.6347305389221557
abalone,weka.classifiers.lazy.KStar,COR,5.0,539d1652051e4ad7c4746611b14bd021,0.6370584190470734
abalone,weka.classifiers.lazy.KStar,COR,5.0,93241b0fdc2bab8cb99e46f9006f0066,0.6370584190470734
abalone,weka.classifiers.lazy.KStar,COR,5.0,edb27c2acfd93670e3cdad4d774e0761,0.6370584190470734
abalone,weka.classifiers.lazy.LWL,,0.0,794e904502702b2fc80158b509f180b4,0.5831962868521329
abalone,weka.classifiers.lazy.LWL,COR,1.0,107902f6fee18e12881b1321fd259427,0.5889396326963299
abalone,weka.classifiers.lazy.LWL,COR,1.0,2df9704a53d5c30298da4e73f6c9918f,0.5889396326963299
abalone,weka.classifiers.lazy.LWL,COR,1.0,610fc13c5ee797e82e3255e0f34c3e39,0.5889396326963299
abalone,weka.classifiers.lazy.LWL,COR,1.0,61608ec4c5650bf1535aca61fefc63e7,0.5889396326963299
abalone,weka.classifiers.lazy.LWL,COR,1.0,a787db2c100cd71e492b0934c2a06f46,0.5892215568862275
abalone,weka.classifiers.lazy.LWL,COR,1.0,b937294150100a5e5ed2d36f65628e91,0.5889396326963299
abalone,weka.classifiers.lazy.LWL,COR,1.0,bb8d6292170fb10b1e2c4712d643cfe4,0.5889396326963299
abalone,weka.classifiers.lazy.LWL,COR,2.0,107902f6fee18e12881b1321fd259427,0.5865492937569836
abalone,weka.classifiers.lazy.LWL,COR,2.0,2df9704a53d5c30298da4e73f6c9918f,0.5865492937569836
abalone,weka.classifiers.lazy.LWL,COR,2.0,610fc13c5ee797e82e3255e0f34c3e39,0.5865492937569836
abalone,weka.classifiers.lazy.LWL,COR,2.0,61608ec4c5650bf1535aca61fefc63e7,0.5865492937569836
abalone,weka.classifiers.lazy.LWL,COR,2.0,a787db2c100cd71e492b0934c2a06f46,0.5920159680638722
abalone,weka.classifiers.lazy.LWL,COR,2.0,b937294150100a5e5ed2d36f65628e91,0.5865492937569836
abalone,weka.classifiers.lazy.LWL,COR,2.0,bb8d6292170fb10b1e2c4712d643cfe4,0.5865492937569836
abalone,weka.classifiers.lazy.LWL,COR,3.0,107902f6fee18e12881b1321fd259427,0.5999492880268172
abalone,weka.classifiers.lazy.LWL,COR,3.0,2df9704a53d5c30298da4e73f6c9918f,0.5999492880268172
abalone,weka.classifiers.lazy.LWL,COR,3.0,610fc13c5ee797e82e3255e0f34c3e39,0.5999492880268172
abalone,weka.classifiers.lazy.LWL,COR,3.0,61608ec4c5650bf1535aca61fefc63e7,0.5999492880268172
abalone,weka.classifiers.lazy.LWL,COR,3.0,a787db2c100cd71e492b0934c2a06f46,0.5960079840319361
abalone,weka.classifiers.lazy.LWL,COR,3.0,b937294150100a5e5ed2d36f65628e91,0.5999492880268172
abalone,weka.classifiers.lazy.LWL,COR,3.0,bb8d6292170fb10b1e2c4712d643cfe4,0.5999492880268172
abalone,weka.classifiers.lazy.LWL,COR,4.0,107902f6fee18e12881b1321fd259427,0.5992335902357964
abalone,weka.classifiers.lazy.LWL,COR,4.0,2df9704a53d5c30298da4e73f6c9918f,0.5992335902357964
abalone,weka.classifiers.lazy.LWL,COR,4.0,610fc13c5ee797e82e3255e0f34c3e39,0.5992335902357964
abalone,weka.classifiers.lazy.LWL,COR,4.0,61608ec4c5650bf1535aca61fefc63e7,0.5992335902357964
abalone,weka.classifiers.lazy.LWL,COR,4.0,a787db2c100cd71e492b0934c2a06f46,0.5988023952095808
abalone,weka.classifiers.lazy.LWL,COR,4.0,b937294150100a5e5ed2d36f65628e91,0.5992335902357964
abalone,weka.classifiers.lazy.LWL,COR,4.0,bb8d6292170fb10b1e2c4712d643cfe4,0.5992335902357964
abalone,weka.classifiers.lazy.LWL,COR,5.0,107902f6fee18e12881b1321fd259427,0.6033005758817294
abalone,weka.classifiers.lazy.LWL,COR,5.0,2df9704a53d5c30298da4e73f6c9918f,0.6033005758817294
abalone,weka.classifiers.lazy.LWL,COR,5.0,610fc13c5ee797e82e3255e0f34c3e39,0.6033005758817294
abalone,weka.classifiers.lazy.LWL,COR,5.0,61608ec4c5650bf1535aca61fefc63e7,0.6033005758817294
abalone,weka.classifiers.lazy.LWL,COR,5.0,a787db2c100cd71e492b0934c2a06f46,0.5988023952095808
abalone,weka.classifiers.lazy.LWL,COR,5.0,b937294150100a5e5ed2d36f65628e91,0.6033005758817294
abalone,weka.classifiers.lazy.LWL,COR,5.0,bb8d6292170fb10b1e2c4712d643cfe4,0.6033005758817294
abalone,weka.classifiers.rules.JRip,,0.0,0a556c0e1cd77528896d2bb1ee0a60ee,0.6236538406440707
abalone,weka.classifiers.rules.JRip,COR,1.0,7184565b78f00f394dc22ae372176fc8,0.6287425149700601
abalone,weka.classifiers.rules.JRip,COR,1.0,8e7b63b448452550fe196034647729e7,0.6179153654413659
abalone,weka.classifiers.rules.JRip,COR,1.0,9dcd88876fdbcd862273d87bd86b69fa,0.6179153654413659
abalone,weka.classifiers.rules.JRip,COR,1.0,a400239101bdb23c9dd23201f905804c,0.6179153654413659
abalone,weka.classifiers.rules.JRip,COR,1.0,a5bf391db78b070c0b032d0e995d3039,0.6179153654413659
abalone,weka.classifiers.rules.JRip,COR,1.0,c5ad7a51684a69f52b4835ab8734d67f,0.6179153654413659
abalone,weka.classifiers.rules.JRip,COR,1.0,d67697d354731e57995e476406ec0c11,0.6179153654413659
abalone,weka.classifiers.rules.JRip,COR,2.0,7184565b78f00f394dc22ae372176fc8,0.6235528942115768
abalone,weka.classifiers.rules.JRip,COR,2.0,8e7b63b448452550fe196034647729e7,0.6169547030341229
abalone,weka.classifiers.rules.JRip,COR,2.0,9dcd88876fdbcd862273d87bd86b69fa,0.6169547030341229
abalone,weka.classifiers.rules.JRip,COR,2.0,a400239101bdb23c9dd23201f905804c,0.6169547030341229
abalone,weka.classifiers.rules.JRip,COR,2.0,a5bf391db78b070c0b032d0e995d3039,0.6169547030341229
abalone,weka.classifiers.rules.JRip,COR,2.0,c5ad7a51684a69f52b4835ab8734d67f,0.6169547030341229
abalone,weka.classifiers.rules.JRip,COR,2.0,d67697d354731e57995e476406ec0c11,0.6169547030341229
abalone,weka.classifiers.rules.JRip,COR,3.0,7184565b78f00f394dc22ae372176fc8,0.6243512974051896
abalone,weka.classifiers.rules.JRip,COR,3.0,8e7b63b448452550fe196034647729e7,0.6191083860986162
abalone,weka.classifiers.rules.JRip,COR,3.0,9dcd88876fdbcd862273d87bd86b69fa,0.6191083860986162
abalone,weka.classifiers.rules.JRip,COR,3.0,a400239101bdb23c9dd23201f905804c,0.6191083860986162
abalone,weka.classifiers.rules.JRip,COR,3.0,a5bf391db78b070c0b032d0e995d3039,0.6191083860986162
abalone,weka.classifiers.rules.JRip,COR,3.0,c5ad7a51684a69f52b4835ab8734d67f,0.6191083860986162
abalone,weka.classifiers.rules.JRip,COR,3.0,d67697d354731e57995e476406ec0c11,0.6191083860986162
abalone,weka.classifiers.rules.JRip,COR,4.0,7184565b78f00f394dc22ae372176fc8,0.6291417165668663
abalone,weka.classifiers.rules.JRip,COR,4.0,8e7b63b448452550fe196034647729e7,0.6203079964472968
abalone,weka.classifiers.rules.JRip,COR,4.0,9dcd88876fdbcd862273d87bd86b69fa,0.6203079964472968
abalone,weka.classifiers.rules.JRip,COR,4.0,a400239101bdb23c9dd23201f905804c,0.6203079964472968
abalone,weka.classifiers.rules.JRip,COR,4.0,a5bf391db78b070c0b032d0e995d3039,0.6203079964472968
abalone,weka.classifiers.rules.JRip,COR,4.0,c5ad7a51684a69f52b4835ab8734d67f,0.6203079964472968
abalone,weka.classifiers.rules.JRip,COR,4.0,d67697d354731e57995e476406ec0c11,0.6203079964472968
abalone,weka.classifiers.rules.JRip,COR,5.0,7184565b78f00f394dc22ae372176fc8,0.6291417165668663
abalone,weka.classifiers.rules.JRip,COR,5.0,8e7b63b448452550fe196034647729e7,0.6207864653468184
abalone,weka.classifiers.rules.JRip,COR,5.0,9dcd88876fdbcd862273d87bd86b69fa,0.6207864653468184
abalone,weka.classifiers.rules.JRip,COR,5.0,a400239101bdb23c9dd23201f905804c,0.6207864653468184
abalone,weka.classifiers.rules.JRip,COR,5.0,a5bf391db78b070c0b032d0e995d3039,0.6207864653468184
abalone,weka.classifiers.rules.JRip,COR,5.0,c5ad7a51684a69f52b4835ab8734d67f,0.6207864653468184
abalone,weka.classifiers.rules.JRip,COR,5.0,d67697d354731e57995e476406ec0c11,0.6207864653468184
abalone,weka.classifiers.rules.OneR,,0.0,4085d6343d582ac5af1d2507543a3d27,0.6035455404979515
abalone,weka.classifiers.rules.OneR,COR,1.0,2ec7a56f8fd7c6d753a87523504f686c,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,1.0,7926f760a174c1a4384e873846cf972d,0.6071856287425149
abalone,weka.classifiers.rules.OneR,COR,1.0,8f663b591685df6d4ce68782a1cafdb4,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,1.0,a04fd70f67bdbec4f87cf8e5bfba31d4,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,1.0,d689313e9783c2eb0e47e8d010afca78,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,1.0,dd966a434a256d547db55dbbaead1991,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,1.0,fcdda705b2148bab449e5a7499791a36,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,2.0,2ec7a56f8fd7c6d753a87523504f686c,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,2.0,7926f760a174c1a4384e873846cf972d,0.6071856287425149
abalone,weka.classifiers.rules.OneR,COR,2.0,8f663b591685df6d4ce68782a1cafdb4,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,2.0,a04fd70f67bdbec4f87cf8e5bfba31d4,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,2.0,d689313e9783c2eb0e47e8d010afca78,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,2.0,dd966a434a256d547db55dbbaead1991,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,2.0,fcdda705b2148bab449e5a7499791a36,0.6042635303555568
abalone,weka.classifiers.rules.OneR,COR,3.0,2ec7a56f8fd7c6d753a87523504f686c,0.6035446809729822
abalone,weka.classifiers.rules.OneR,COR,3.0,7926f760a174c1a4384e873846cf972d,0.6055888223552893
abalone,weka.classifiers.rules.OneR,COR,3.0,8f663b591685df6d4ce68782a1cafdb4,0.6035446809729822
abalone,weka.classifiers.rules.OneR,COR,3.0,a04fd70f67bdbec4f87cf8e5bfba31d4,0.6035446809729822
abalone,weka.classifiers.rules.OneR,COR,3.0,d689313e9783c2eb0e47e8d010afca78,0.6035446809729822
abalone,weka.classifiers.rules.OneR,COR,3.0,dd966a434a256d547db55dbbaead1991,0.6035446809729822
abalone,weka.classifiers.rules.OneR,COR,3.0,fcdda705b2148bab449e5a7499791a36,0.6035446809729822
abalone,weka.classifiers.rules.OneR,COR,4.0,2ec7a56f8fd7c6d753a87523504f686c,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,4.0,7926f760a174c1a4384e873846cf972d,0.6059880239520958
abalone,weka.classifiers.rules.OneR,COR,4.0,8f663b591685df6d4ce68782a1cafdb4,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,4.0,a04fd70f67bdbec4f87cf8e5bfba31d4,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,4.0,d689313e9783c2eb0e47e8d010afca78,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,4.0,dd966a434a256d547db55dbbaead1991,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,4.0,fcdda705b2148bab449e5a7499791a36,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,5.0,2ec7a56f8fd7c6d753a87523504f686c,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,5.0,7926f760a174c1a4384e873846cf972d,0.6059880239520958
abalone,weka.classifiers.rules.OneR,COR,5.0,8f663b591685df6d4ce68782a1cafdb4,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,5.0,a04fd70f67bdbec4f87cf8e5bfba31d4,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,5.0,d689313e9783c2eb0e47e8d010afca78,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,5.0,dd966a434a256d547db55dbbaead1991,0.6040234363808269
abalone,weka.classifiers.rules.OneR,COR,5.0,fcdda705b2148bab449e5a7499791a36,0.6040234363808269
abalone,weka.classifiers.rules.PART,,0.0,1a1faffcab004fe28c032da9585d8905,0.6186336418072944
abalone,weka.classifiers.rules.PART,COR,1.0,05e2ace9f6e9e5c4710497f0c35235e8,0.6195811248316764
abalone,weka.classifiers.rules.PART,COR,1.0,1c22c9b68a192d9b4262bd4e153fa640,0.6195811248316764
abalone,weka.classifiers.rules.PART,COR,1.0,4a33110bd89387e98b2763657e3bf9c6,0.6195811248316764
abalone,weka.classifiers.rules.PART,COR,1.0,7f59f4312f4f4f5b15aaa526344e0a13,0.6195811248316764
abalone,weka.classifiers.rules.PART,COR,1.0,88fc1c49efa522ac43363dc58a32ea82,0.6195811248316764
abalone,weka.classifiers.rules.PART,COR,1.0,8c29b8d518cf2611f241fb3e8f4426a5,0.6195811248316764
abalone,weka.classifiers.rules.PART,COR,1.0,db4c80c86a57f8079622512e62985cb7,0.6163672654690618
abalone,weka.classifiers.rules.PART,COR,2.0,05e2ace9f6e9e5c4710497f0c35235e8,0.6159937541185572
abalone,weka.classifiers.rules.PART,COR,2.0,1c22c9b68a192d9b4262bd4e153fa640,0.6159937541185572
abalone,weka.classifiers.rules.PART,COR,2.0,4a33110bd89387e98b2763657e3bf9c6,0.6159937541185572
abalone,weka.classifiers.rules.PART,COR,2.0,7f59f4312f4f4f5b15aaa526344e0a13,0.6159937541185572
abalone,weka.classifiers.rules.PART,COR,2.0,88fc1c49efa522ac43363dc58a32ea82,0.6159937541185572
abalone,weka.classifiers.rules.PART,COR,2.0,8c29b8d518cf2611f241fb3e8f4426a5,0.6159937541185572
abalone,weka.classifiers.rules.PART,COR,2.0,db4c80c86a57f8079622512e62985cb7,0.6179640718562874
abalone,weka.classifiers.rules.PART,COR,3.0,05e2ace9f6e9e5c4710497f0c35235e8,0.612873964988683
abalone,weka.classifiers.rules.PART,COR,3.0,1c22c9b68a192d9b4262bd4e153fa640,0.612873964988683
abalone,weka.classifiers.rules.PART,COR,3.0,4a33110bd89387e98b2763657e3bf9c6,0.612873964988683
abalone,weka.classifiers.rules.PART,COR,3.0,7f59f4312f4f4f5b15aaa526344e0a13,0.612873964988683
abalone,weka.classifiers.rules.PART,COR,3.0,88fc1c49efa522ac43363dc58a32ea82,0.612873964988683
abalone,weka.classifiers.rules.PART,COR,3.0,8c29b8d518cf2611f241fb3e8f4426a5,0.612873964988683
abalone,weka.classifiers.rules.PART,COR,3.0,db4c80c86a57f8079622512e62985cb7,0.6043912175648702
abalone,weka.classifiers.rules.PART,COR,4.0,05e2ace9f6e9e5c4710497f0c35235e8,0.6188645675156863
abalone,weka.classifiers.rules.PART,COR,4.0,1c22c9b68a192d9b4262bd4e153fa640,0.6188645675156863
abalone,weka.classifiers.rules.PART,COR,4.0,4a33110bd89387e98b2763657e3bf9c6,0.6188645675156863
abalone,weka.classifiers.rules.PART,COR,4.0,7f59f4312f4f4f5b15aaa526344e0a13,0.6188645675156863
abalone,weka.classifiers.rules.PART,COR,4.0,88fc1c49efa522ac43363dc58a32ea82,0.6188645675156863
abalone,weka.classifiers.rules.PART,COR,4.0,8c29b8d518cf2611f241fb3e8f4426a5,0.6188645675156863
abalone,weka.classifiers.rules.PART,COR,4.0,db4c80c86a57f8079622512e62985cb7,0.6179640718562873
abalone,weka.classifiers.rules.PART,COR,5.0,05e2ace9f6e9e5c4710497f0c35235e8,0.6229315531616193
abalone,weka.classifiers.rules.PART,COR,5.0,1c22c9b68a192d9b4262bd4e153fa640,0.6229315531616193
abalone,weka.classifiers.rules.PART,COR,5.0,4a33110bd89387e98b2763657e3bf9c6,0.6229315531616193
abalone,weka.classifiers.rules.PART,COR,5.0,7f59f4312f4f4f5b15aaa526344e0a13,0.6229315531616193
abalone,weka.classifiers.rules.PART,COR,5.0,88fc1c49efa522ac43363dc58a32ea82,0.6229315531616193
abalone,weka.classifiers.rules.PART,COR,5.0,8c29b8d518cf2611f241fb3e8f4426a5,0.6229315531616193
abalone,weka.classifiers.rules.PART,COR,5.0,db4c80c86a57f8079622512e62985cb7,0.6179640718562873
abalone,weka.classifiers.trees.HoeffdingTree,,0.0,fadaca86fae015434a4c935cac7ea81a,0.5784032891155488
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,1ac56b07344a95cd7d44265b20fee1d8,0.5788820445233933
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,45d3b4b1e9e7ccb57c2de68ad24a0cfd,0.5788820445233933
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,52c3b2bc65f5186af5ce22020e3e91ec,0.5756487025948104
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,78adc5cb3c9cae8b1bbfc4b5c93a0057,0.5788820445233933
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,8fbc340fdcc607f7ef98b0de0aa67e2f,0.5788820445233933
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,9c5670a0837d85920f1f3d01ca24690a,0.5788820445233933
abalone,weka.classifiers.trees.HoeffdingTree,COR,1.0,a1d8c7d88f54edfeb8d92fb1092bde0f,0.5788820445233933
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,1ac56b07344a95cd7d44265b20fee1d8,0.5793602269145919
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,45d3b4b1e9e7ccb57c2de68ad24a0cfd,0.5793602269145919
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,52c3b2bc65f5186af5ce22020e3e91ec,0.575249500998004
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,78adc5cb3c9cae8b1bbfc4b5c93a0057,0.5793602269145919
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,8fbc340fdcc607f7ef98b0de0aa67e2f,0.5793602269145919
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,9c5670a0837d85920f1f3d01ca24690a,0.5793602269145919
abalone,weka.classifiers.trees.HoeffdingTree,COR,2.0,a1d8c7d88f54edfeb8d92fb1092bde0f,0.5793602269145919
abalone,weka.classifiers.trees.HoeffdingTree,COR,3.0,1ac56b07344a95cd7d44265b20fee1d8,0.5769664498753688
abalone,weka.classifiers.trees.HoeffdingTree,COR,3.0,45d3b4b1e9e7ccb57c2de68ad24a0cfd,0.5769664498753688
