% %  1. Title of Database: Abalone data
% %
% %  2. Sources:
% %
% %     (a) Original owners of database:
% %  	Marine Resources Division
% %  	Marine Research Laboratories - Taroona
% %  	Department of Primary Industry and Fisheries, Tasmania
% %  	GPO Box 619F, Hobart, Tasmania 7001, Australia
% %  	(contact: Warwick Nash +61 02 277277, wnash@dpi.tas.gov.au)
% %
% %     (b) Donor of database:
% %  	Sam Waugh (Sam.Waugh@cs.utas.edu.au)
% %  	Department of Computer Science, University of Tasmania
% %  	GPO Box 252C, Hobart, Tasmania 7001, Australia
% %
% %     (c) Date received: December 1995
% %
% %
% %  3. Past Usage:
% %
% %     Sam Waugh (1995) "Extending and benchmarking Cascade-Correlation", PhD
% %     thesis, Computer Science Department, University of Tasmania.
% %
% %     -- Test set performance (final 1044 examples, first 3133 used for training):
% %  	24.86% Cascade-Correlation (no hidden nodes)
% %  	26.25% Cascade-Correlation (5 hidden nodes)
% %  	21.5%  C4.5
% %  	 0.0%  Linear Discriminate Analysis
% %  	 3.57% k=5 Nearest Neighbour
% %        (Problem encoded as a classification task)
% %
% %     -- Data set samples are highly overlapped.  Further information is required
% %  	to separate completely using affine combinations.  Other restrictions
% %  	to data set examined.
% %
% %     David Clark, Zoltan Schreter, Anthony Adams "A Quantitative Comparison of
% %     Dystal and Backpropagation", submitted to the Australian Conference on
% %     Neural Networks (ACNN'96). Data set treated as a 3-category classification
% %     problem (grouping ring classes 1-8, 9 and 10, and 11 on).
% %
% %     -- Test set performance (3133 training, 1044 testing as above):
% %  	64%    Backprop
% %  	55%    Dystal
% %     -- Previous work (Waugh, 1995) on same data set:
% %  	61.40% Cascade-Correlation (no hidden nodes)
% %  	65.61% Cascade-Correlation (5 hidden nodes)
% %  	59.2%  C4.5
% %  	32.57% Linear Discriminate Analysis
% %  	62.46% k=5 Nearest Neighbour
% %
% %
% %  4. Relevant Information Paragraph:
% %
% %     Predicting the age of abalone from physical measurements.  The age of
% %     abalone is determined by cutting the shell through the cone, staining it,
% %     and counting the number of rings through a microscope -- a boring and
% %     time-consuming task.  Other measurements, which are easier to obtain, are
% %     used to predict the age.  Further information, such as weather patterns
% %     and location (hence food availability) may be required to solve the problem.
% %
% %     From the original data examples with missing values were removed (the
% %     majority having the predicted value missing), and the ranges of the
% %     continuous values have been scaled for use with an ANN (by dividing by 200).
% %
% %     Data comes from an original (non-machine-learning) study:
% %
% %  	Warwick J Nash, Tracy L Sellers, Simon R Talbot, Andrew J Cawthorn and
% %  	Wes B Ford (1994) "The Population Biology of Abalone (_Haliotis_
% %  	species) in Tasmania. I. Blacklip Abalone (_H. rubra_) from the North
% %  	Coast and Islands of Bass Strait", Sea Fisheries Division, Technical
% %  	Report No. 48 (ISSN 1034-3288)
% %
% %
% %  5. Number of Instances: 4177
% %
% %
% %  6. Number of Attributes: 8
% %
% %
% %  7. Attribute information:
% %
% %     Given is the attribute name, attribute type, the measurement unit and a
% %     brief description.  The number of rings is the value to predict: either
% %     as a continuous value or as a classification problem.
% %
% %  	Name		Data Type	Meas.	Description
% %  	----		---------	-----	-----------
% %  	Sex		nominal			M, F, and I (infant)
% %  	Length		continuous	mm	Longest shell measurement
% %  	Diameter	continuous	mm	perpendicular to length
% %  	Height		continuous	mm	with meat in shell
% %  	Whole weight	continuous	grams	whole abalone
% %  	Shucked weight	continuous	grams	weight of meat
% %  	Viscera weight	continuous	grams	gut weight (after bleeding)
% %  	Shell weight	continuous	grams	after being dried
% %  	Rings		integer			+1.5 gives the age in years
% %
% %     Statistics for numeric domains:
% %
% %  		Length	Diam	Height	Whole	Shucked	Viscera	Shell	Rings
% %  	Min	0.075	0.055	0.000	0.002	0.001	0.001	0.002	    1
% %  	Max	0.815	0.650	1.130	2.826	1.488	0.760	1.005	   29
% %  	Mean	0.524	0.408	0.140	0.829	0.359	0.181	0.239	9.934
% %  	SD	0.120	0.099	0.042	0.490	0.222	0.110	0.139	3.224
% %  	Correl	0.557	0.575	0.557	0.540	0.421	0.504	0.628	  1.0
% %
% %
% %  8. Missing Attribute Values: None
% %
% %
% %  9. Class Distribution:
% %
% %  	Class	Examples
% %  	-----	--------
% %  	1	1
% %  	2	1
% %  	3	15
% %  	4	57
% %  	5	115
% %  	6	259
% %  	7	391
% %  	8	568
% %  	9	689
% %  	10	634
% %  	11	487
% %  	12	267
% %  	13	203
% %  	14	126
% %  	15	103
% %  	16	67
% %  	17	58
% %  	18	42
% %  	19	32
% %  	20	26
% %  	21	14
% %  	22	6
% %  	23	9
% %  	24	2
% %  	25	1
% %  	26	1
% %  	27	2
% %  	29	1
% %  	-----	----
% %  	Total	4177s
@RELATION abalone

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE V1 {F, I, M}
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Class {1, 2, 3}

@DATA
223.0,F,0.445,0.355,0.15,0.485,0.181,0.125,0.155,0.6188616071428572,3
224.0,I,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,0.8165117344767765,2
225.0,F,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,0.6704522813309424,2
226.0,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,0.6073329911270807,1
227.0,I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,0.5592595615037267,1
228.0,F,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,0.40442158081296326,3
229.0,F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,0.5774985038898863,3
230.0,M,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,0.4603028064992615,3
231.0,M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,0.6353028064992614,3
232.0,M,0.625,0.505,0.215,1.4455,0.496,0.287,0.435,0.3989270753184577,3
233.0,I,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,0.4512253111849072,1
234.0,I,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,0.8610766943377525,3
235.0,I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,0.9040327471194664,2
236.0,I,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015,0.498653500897666,1
238.0,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,0.498653500897666,1
239.0,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,0.4951447289678415,1
240.0,M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,0.408916573229663,3
241.0,I,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,0.5462725485167137,1
242.0,I,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,0.4951447289678415,1
244.0,I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,0.5462725485167137,1
245.0,I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,0.829015113768477,2
246.0,I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,0.9307560137457045,3
247.0,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,0.8237241084774717,2
248.0,I,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,0.5819868342309994,1
249.0,I,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,0.5819868342309994,1
250.0,I,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,0.5462725485167137,1
251.0,M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,0.48503275046522876,3
253.0,F,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,0.5833333333333334,3
254.0,M,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,0.49416517055655296,3
255.0,M,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,0.48503275046522876,3
256.0,M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,0.49416517055655296,3
257.0,M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,0.6783625730994152,2
258.0,F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,0.3830540594454419,3
259.0,F,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,0.5502392344497609,3
260.0,F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,0.61,3
262.0,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,0.5575250287214837,3
263.0,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,0.5688289394941572,1
264.0,M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,0.5806499044258198,1
265.0,F,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,0.7483552631578947,3
266.0,M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,0.6353028064992614,3
267.0,M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,0.5666991772070604,1
268.0,M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,0.6944444444444444,2
270.0,F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,0.6414519922619794,3
271.0,M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,0.48503275046522876,3
272.0,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,0.6052762816676641,3
274.0,M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,0.6274985038898864,3
276.0,F,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,0.49416517055655296,3
278.0,M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,0.3274985038898863,3
279.0,F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,0.4582677346591171,3
280.0,F,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,0.4582677346591171,3
282.0,F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,0.6354820432357042,2
283.0,M,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,0.5238263300669878,3
284.0,M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,0.6353028064992614,3
285.0,F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,0.6777777777777778,2
288.0,M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,0.5677873891518416,2
289.0,F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,0.5905146618791143,2
291.0,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,0.5274985038898863,3
292.0,M,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,0.49416517055655296,3
293.0,F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,0.4274985038898863,3
295.0,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,0.5128378980607866,1
296.0,I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,0.4512253111849072,1
298.0,M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,0.8015873015873016,3
299.0,M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,0.4231892523364486,2
301.0,F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,0.3989270753184577,3
302.0,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,0.581287368019336,1
305.0,I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,0.4951447289678415,1
308.0,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,0.6142857142857143,3
309.0,M,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,0.4971153846153846,2
310.0,F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,0.34473988320023113,3
312.0,M,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,0.49416517055655296,3
313.0,F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,0.49416517055655296,3
314.0,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,0.3830540594454419,3
315.0,I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,0.6493506493506493,1
317.0,M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,0.4231892523364486,2
318.0,F,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,0.49416517055655296,3
319.0,I,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,0.5462725485167137,1
320.0,I,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,0.5819868342309994,1
321.0,I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,0.5819868342309994,1
322.0,M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,0.6451300984528833,3
324.0,M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,0.5806499044258198,1
325.0,I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,0.5982206004647657,1
326.0,I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,0.5462725485167137,1
327.0,M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,0.5238263300669878,3
328.0,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,0.5806499044258198,1
329.0,I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,0.6132368342309994,1
330.0,M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,0.5238263300669878,3
331.0,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,0.6073329911270807,1
332.0,I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,0.5128378980607866,1
333.0,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,0.4951447289678415,1
334.0,F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,0.6414519922619794,3
335.0,M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,0.4346413610327435,3
336.0,M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,0.640625,3
337.0,M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,0.6456803220717044,3
338.0,M,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,0.4346413610327435,3
339.0,F,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,0.5342105263157895,3
341.0,F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,0.414165170556553,3
343.0,F,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,0.5941363324175825,3
345.0,M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,0.7352292768959436,3
346.0,F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,0.6089939024390244,2
350.0,F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,0.879529777518702,1
351.0,F,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,0.5292207792207793,3
354.0,M,0.635,0.515,0.17,1.275,0.509,0.286,0.34,0.5774985038898863,3
355.0,M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,0.5408318372232197,3
356.0,M,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,0.4715663005000558,3
357.0,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,0.49416517055655296,3
358.0,M,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,0.5484287364480258,3
359.0,F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,0.49416517055655296,3
361.0,F,0.59,0.465,0.15,0.997,0.392,0.246,0.34,0.4274985038898863,3
362.0,F,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,0.44113486752625,3
363.0,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,0.5342105263157895,3
364.0,F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,0.4274985038898863,3
365.0,M,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,0.5417842181756006,3
366.0,M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,0.6473484848484848,3
367.0,F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,0.5677873891518416,2
368.0,M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,0.41083183722321964,3
369.0,F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,0.5703556467470292,3
370.0,F,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,0.48039215686274517,3
371.0,F,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,0.4274985038898863,3
372.0,F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,0.6414519922619794,3
373.0,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,0.5497207261121085,3
375.0,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,0.6414519922619794,3
376.0,M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,0.640625,3
378.0,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,0.48503275046522876,3
379.0,F,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,0.49416517055655296,3
381.0,M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,0.6948948948948949,2
382.0,M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,0.6233766233766234,2
383.0,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,0.5606060606060606,3
384.0,M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,0.6628787878787878,2
385.0,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,0.6406903765690377,2
386.0,M,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,0.611111111111111,3
387.0,M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,0.40377996800156324,2
388.0,M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,0.5780864197530864,3
389.0,I,0.465,0.375,0.12,0.471,0.222,0.119,0.14,0.719378182792817,2
390.0,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,0.8165117344767765,2
391.0,M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,0.5961538461538461,2
392.0,F,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,0.6486690999732929,2
393.0,I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,0.8165117344767765,2
395.0,I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,0.8850262741696853,3
396.0,F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,0.522332843697296,2
397.0,M,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,0.8713109128345916,1
398.0,M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,0.6353028064992614,3
399.0,M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,0.6473484848484848,3
400.0,F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,0.6486690999732929,2
401.0,M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,0.625,2
402.0,F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,0.6122280960221856,1
403.0,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,0.4907878859228301,2
404.0,I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,0.498653500897666,1
405.0,F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,0.6105263157894737,3
407.0,M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,0.6473484848484848,3
408.0,M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,0.4781599493564043,3
410.0,M,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,0.49416517055655296,3
411.0,M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,0.6473484848484848,3
412.0,F,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,0.6008771929824561,3
413.0,M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,0.4439984586731745,3
414.0,F,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,0.502906976744186,3
415.0,F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,0.4052762816676641,3
416.0,F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,0.4850498338870432,3
417.0,M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,0.3774985038898863,3
419.0,M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,0.49805068226120863,3
420.0,F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,0.5497207261121085,3
421.0,I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,0.8513364345974928,3
422.0,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,0.5941363324175825,3
423.0,I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,0.498653500897666,1
428.0,F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,0.6608318372232196,3
429.0,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,0.49416517055655296,3
430.0,F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,0.45907745125830735,3
431.0,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,0.6473484848484848,3
432.0,M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,0.5019694731659281,3
433.0,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,0.5019694731659281,3
434.0,I,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,0.8831048486651769,3
435.0,M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,0.5780864197530864,3
436.0,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,0.6132368342309994,1
437.0,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,0.8859214148346468,3
438.0,M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,0.5104166666666666,2
439.0,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,0.5238263300669878,3
441.0,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,0.507662509906675,1
442.0,F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,0.49416517055655296,3
443.0,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,0.8165117344767765,2
446.0,M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,0.5019694731659281,3
448.0,M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,0.37890037304876484,3
449.0,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,0.7166666666666667,3
450.0,M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,0.5408318372232197,3
451.0,F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,0.75,3
452.0,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,0.5833333333333334,3
454.0,F,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,0.5416666666666666,3
455.0,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,0.4753623188405797,3
456.0,F,0.64,0.54,0.175,1.221,0.51,0.259,0.39,0.4554054806340724,3
457.0,I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,0.8237241084774717,2
459.0,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,0.4582677346591171,3
460.0,M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,0.6451300984528833,3
461.0,F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,0.5010256410256411,3
462.0,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,0.5065900088341739,1
463.0,I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,0.4951447289678415,1
464.0,I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,0.5065900088341739,1
465.0,I,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,0.4951447289678415,1
466.0,F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,0.49416517055655296,3
467.0,M,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,0.43333333333333335,3
468.0,F,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,0.6414519922619794,3
469.0,M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,0.4524985038898863,3
470.0,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,0.4907878859228301,2
471.0,F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,0.5714285714285714,2
472.0,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,0.8165117344767765,2
473.0,F,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,0.5707472178060413,3
474.0,F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,0.6089939024390244,2
475.0,M,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,0.5853028064992615,3
476.0,F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,0.6192618051404661,2
477.0,M,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,0.4524985038898863,3
478.0,M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,0.5774985038898863,3
479.0,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,0.4524985038898863,3
481.0,M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,0.5853028064992615,3
484.0,M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,0.7032967032967032,3
485.0,F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,0.45907745125830735,3
486.0,M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,0.4781599493564043,3
487.0,F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,0.45714285714285713,3
488.0,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,0.6022727272727273,3
490.0,M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,0.6473484848484848,3
491.0,M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,0.6473484848484848,3
492.0,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,0.49416517055655296,3
494.0,M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,0.49416517055655296,3
495.0,F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,0.6274985038898864,3
496.0,F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,0.49416517055655296,3
498.0,F,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,0.5303030303030303,3
499.0,M,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,0.6783625730994152,2
500.0,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,0.5292207792207793,3
501.0,F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,0.49416517055655296,3
502.0,F,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,0.49416517055655296,3
504.0,F,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,0.414165170556553,3
505.0,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,0.6604166666666667,3
506.0,M,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,0.5019694731659281,3
507.0,M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,0.48503275046522876,3
509.0,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,0.8414421428427359,3
510.0,I,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,0.6870858239888302,2
511.0,F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,0.6354820432357042,2
512.0,F,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,0.5486111111111112,2
513.0,M,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,0.5666991772070604,1
515.0,M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,0.5666991772070604,1
516.0,M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,0.5636363636363637,2
517.0,M,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,0.5666991772070604,1
518.0,M,0.325,0.23,0.09,0.147,0.06,0.034,0.045,0.5666991772070604,1
520.0,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,0.6062909300668454,1
521.0,F,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,0.6073329911270807,1
522.0,I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,0.8165117344767765,2
523.0,M,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,0.6062909300668454,1
524.0,M,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,0.7139832377591531,1
525.0,M,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,0.6062909300668454,1
527.0,F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,0.8333333333333334,3
